other vegetables,pork,ice cream,salt,,,,,,
coffee,oil,,,,,,,,
soda,cereals,,,,,,,,
chicken,frozen meals,napkins,,,,,,,
whole milk,frozen potato products,,,,,,,,
citrus fruit,white bread,,,,,,,,
whole milk,bottled beer,oil,dishes,,,,,,
sausage,root vegetables,,,,,,,,
white bread,mayonnaise,,,,,,,,
whole milk,hamburger meat,ice cream,shopping bags,soft cheese,,,,,
candy,baking powder,canned fish,,,,,,,
butter,mustard,,,,,,,,
beef,butter milk,,,,,,,,
pip fruit,hamburger meat,,,,,,,,
rolls/buns,red/blush wine,,,,,,,,
sausage,domestic eggs,,,,,,,,
other vegetables,butter,sausage,brown bread,canned beer,bottled beer,dessert,cream cheese ,,
butter,brown bread,root vegetables,pastry,ham,spread cheese,,,,
root vegetables,sweet spreads,,,,,,,,
whole milk,beef,newspapers,,,,,,,
whole milk,beef,frozen meals,,,,,,,
pip fruit,chocolate,specialty bar,,,,,,,
frankfurter,canned beer,,,,,,,,
ice cream,chewing gum,,,,,,,,
butter,soda,,,,,,,,
soda,detergent,,,,,,,,
domestic eggs,white bread,,,,,,,,
whole milk,other vegetables,canned fruit,,,,,,,
soda,,,,,,,,,
citrus fruit,domestic eggs,,,,,,,,
other vegetables,onions,shopping bags,,,,,,,
butter milk,bottled water,cleaner,,,,,,,
whole milk,rolls/buns,soda,,,,,,,
other vegetables,bottled beer,,,,,,,,
bottled beer,sliced cheese,,,,,,,,
tropical fruit,dessert,,,,,,,,
specialty chocolate,whipped/sour cream,,,,,,,,
root vegetables,,,,,,,,,
pip fruit,rolls/buns,soda,,,,,,,
bottled water,soda,,,,,,,,
hamburger meat,bottled beer,,,,,,,,
other vegetables,meat spreads,,,,,,,,
root vegetables,canned beer,,,,,,,,
sparkling wine,waffles,,,,,,,,
other vegetables,citrus fruit,hamburger meat,specialty chocolate,,,,,,
berries,white bread,,,,,,,,
butter,fruit/vegetable juice,seasonal products,,,,,,,
brown bread,pastry,,,,,,,,
citrus fruit,root vegetables,,,,,,,,
soda,shopping bags,,,,,,,,
butter,pastry,coffee,soda,,,,,,
whole milk,bottled water,honey,,,,,,,
pip fruit,napkins,,,,,,,,
finished products,liquor,,,,,,,,
butter,shopping bags,,,,,,,,
whole milk,soft cheese,,,,,,,,
newspapers,domestic eggs,,,,,,,,
pip fruit,shopping bags,,,,,,,,
rolls/buns,bottled beer,candy,mayonnaise,,,,,,
whole milk,brown bread,,,,,,,,
beef,whipped/sour cream,,,,,,,,
chocolate,sausage,,,,,,,,
pip fruit,waffles,,,,,,,,
citrus fruit,packaged fruit/vegetables,yogurt,root vegetables,misc. beverages,whipped/sour cream,sliced cheese,,,
citrus fruit,yogurt,,,,,,,,
citrus fruit,napkins,,,,,,,,
specialty chocolate,frozen fish,,,,,,,,
other vegetables,newspapers,specialty chocolate,,,,,,,
sausage,beverages,,,,,,,,
bottled water,flour,sugar,salty snack,canned vegetables,,,,,
whole milk,rolls/buns,popcorn,white bread,,,,,,
rolls/buns,grapes,,,,,,,,
citrus fruit,root vegetables,,,,,,,,
rolls/buns,dessert,candy,canned fish,,,,,,
brown bread,detergent,,,,,,,,
whole milk,candles,,,,,,,,
coffee,misc. beverages,,,,,,,,
coffee,oil,,,,,,,,
rolls/buns,yogurt,,,,,,,,
root vegetables,curd cheese,soda,semi-finished bread,,,,,,
yogurt,roll products ,,,,,,,,
chicken,root vegetables,grapes,bottled beer,,,,,,
chocolate,softener,,,,,,,,
soda,beverages,,,,,,,,
yogurt,root vegetables,,,,,,,,
rolls/buns,pastry,,,,,,,,
pip fruit,sliced cheese,,,,,,,,
whole milk,waffles,,,,,,,,
bottled water,curd,white bread,ready soups,,,,,,
whole milk,yogurt,chewing gum,,,,,,,
whole milk,oil,,,,,,,,
sausage,cat food,,,,,,,,
tropical fruit,hygiene articles,candles,,,,,,,
whole milk,other vegetables,rolls/buns,sausage,pastry,sugar,soda,softener,,
whole milk,yogurt,semi-finished bread,,,,,,,
whole milk,frankfurter,,,,,,,,
ham,pickled vegetables,shopping bags,,,,,,,
bottled water,soft cheese,,,,,,,,
tropical fruit,butter milk,,,,,,,,
rolls/buns,frozen meals,,,,,,,,
misc. beverages,shopping bags,,,,,,,,
beef,yogurt,pork,,,,,,,
sausage,dessert,,,,,,,,
yogurt,shopping bags,,,,,,,,
fruit/vegetable juice,specialty cheese,long life bakery product,,,,,,,
brown bread,ham,,,,,,,,
butter,margarine,,,,,,,,
frankfurter,butter,specialty bar,yogurt,,,,,,
finished products,domestic eggs,,,,,,,,
whole milk,specialty bar,,,,,,,,
other vegetables,UHT-milk,,,,,,,,
tropical fruit,rolls/buns,specialty bar,salty snack,,,,,,
tropical fruit,salt,,,,,,,,
tropical fruit,cat food,,,,,,,,
beef,domestic eggs,,,,,,,,
other vegetables,root vegetables,,,,,,,,
beef,chicken,brown bread,pork,newspapers,dessert,margarine,,,
fruit/vegetable juice,domestic eggs,,,,,,,,
citrus fruit,bottled beer,,,,,,,,
waffles,syrup,,,,,,,,
pip fruit,chicken,yogurt,meat,,,,,,
pip fruit,other vegetables,sliced cheese,semi-finished bread,,,,,,
yogurt,sauces,,,,,,,,
root vegetables,grapes,shopping bags,,,,,,,
turkey,onions,,,,,,,,
citrus fruit,long life bakery product,,,,,,,,
brown bread,canned beer,,,,,,,,
tropical fruit,whole milk,bottled water,root vegetables,pastry,soda,napkins,specialty fat,,
citrus fruit,bottled water,grapes,,,,,,,
whole milk,pastry,dog food,,,,,,,
whole milk,sugar,,,,,,,,
whole milk,butter,yogurt,sausage,,,,,,
pork,frozen meals,,,,,,,,
citrus fruit,,,,,,,,,
other vegetables,fruit/vegetable juice,,,,,,,,
tropical fruit,rolls/buns,frozen fish,,,,,,,
curd,meat,cling film/bags,,,,,,,
tropical fruit,whole milk,meat,candles,,,,,,
brown bread,canned beer,,,,,,,,
red/blush wine,instant coffee,,,,,,,,
chocolate,canned beer,margarine,,,,,,,
pastry,waffles,,,,,,,,
rolls/buns,butter milk,specialty chocolate,onions,napkins,dental care,rice,,,
sausage,pasta,,,,,,,,
frankfurter,ice cream,,,,,,,,
bottled water,sugar,,,,,,,,
canned beer,coffee,,,,,,,,
condensed milk,onions,,,,,,,,
citrus fruit,butter,UHT-milk,,,,,,,
citrus fruit,yogurt,semi-finished bread,,,,,,,
packaged fruit/vegetables,flour,,,,,,,,
ham,rum,,,,,,,,
sausage,specialty chocolate,,,,,,,,
UHT-milk,cooking chocolate,,,,,,,,
rolls/buns,pastry,,,,,,,,
whole milk,curd,,,,,,,,
white bread,jam,,,,,,,,
brown bread,photo/film,,,,,,,,
whole milk,flour,detergent,shopping bags,,,,,,
other vegetables,bottled beer,dessert,sliced cheese,,,,,,
butter milk,soda,seasonal products,,,,,,,
citrus fruit,beef,specialty bar,soda,domestic eggs,white bread,vinegar,long life bakery product,,
pastry,hard cheese,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,
beverages,bottled beer,photo/film,,,,,,,
beef,frozen potato products,white bread,,,,,,,
ham,newspapers,whipped/sour cream,,,,,,,
brown bread,mustard,,,,,,,,
whole milk,other vegetables,,,,,,,,
canned beer,sliced cheese,,,,,,,,
canned beer,soda,,,,,,,,
ham,domestic eggs,,,,,,,,
frankfurter,pastry,misc. beverages,,,,,,,
butter milk,soda,,,,,,,,
sausage,root vegetables,,,,,,,,
white wine,photo/film,whipped/sour cream,,,,,,,
soda,hard cheese,,,,,,,,
ice cream,onions,,,,,,,,
pork,flour,sliced cheese,,,,,,,
detergent,grapes,,,,,,,,
yogurt,margarine,,,,,,,,
butter,bottled water,grapes,,,,,,,
canned beer,pasta,,,,,,,,
rolls/buns,bottled beer,,,,,,,,
curd,UHT-milk,,,,,,,,
shopping bags,whipped/sour cream,,,,,,,,
other vegetables,butter milk,,,,,,,,
rolls/buns,canned beer,soda,margarine,whipped/sour cream,salty snack,waffles,,,
other vegetables,rolls/buns,,,,,,,,
whole milk,chicken,,,,,,,,
pastry,curd,,,,,,,,
yogurt,coffee,shopping bags,,,,,,,
bottled water,root vegetables,margarine,,,,,,,
root vegetables,salty snack,,,,,,,,
sausage,bottled beer,spread cheese,,,,,,,
bottled water,soda,,,,,,,,
other vegetables,condensed milk,,,,,,,,
processed cheese,dog food,,,,,,,,
canned beer,bottled beer,,,,,,,,
other vegetables,curd,abrasive cleaner,,,,,,,
butter,roll products ,,,,,,,,
shopping bags,waffles,,,,,,,,
whole milk,cling film/bags,,,,,,,,
pip fruit,newspapers,dishes,,,,,,,
rolls/buns,hard cheese,,,,,,,,
tropical fruit,whole milk,other vegetables,ham,sugar,soda,white bread,,,
other vegetables,citrus fruit,,,,,,,,
sugar,beverages,,,,,,,,
misc. beverages,cleaner,,,,,,,,
other vegetables,pork,cream cheese ,,,,,,,
butter milk,hard cheese,,,,,,,,
frankfurter,margarine,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,
waffles,roll products ,,,,,,,,
soda,meat,,,,,,,,
sausage,processed cheese,,,,,,,,
whole milk,condensed milk,,,,,,,,
bottled water,yogurt,finished products,bottled beer,,,,,,
tropical fruit,brown bread,,,,,,,,
whole milk,other vegetables,rolls/buns,sausage,oil,frozen vegetables,baking powder,frozen fish,,
hard cheese,onions,,,,,,,,
soda,shopping bags,,,,,,,,
margarine,oil,,,,,,,,
whole milk,specialty cheese,,,,,,,,
soda,pasta,specialty chocolate,long life bakery product,,,,,,
other vegetables,pasta,meat,,,,,,,
other vegetables,citrus fruit,,,,,,,,
bottled water,sausage,bottled beer,dog food,,,,,,
sugar,pasta,beverages,domestic eggs,,,,,,
tropical fruit,shopping bags,,,,,,,,
butter,chocolate,,,,,,,,
sausage,frozen meals,,,,,,,,
soda,cling film/bags,,,,,,,,
UHT-milk,soft cheese,,,,,,,,
soda,candy,,,,,,,,
rolls/buns,bottled water,shopping bags,salty snack,,,,,,
rolls/buns,dessert,condensed milk,shopping bags,,,,,,
turkey,shopping bags,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,
onions,soft cheese,,,,,,,,
other vegetables,grapes,,,,,,,,
soda,processed cheese,shopping bags,canned fruit,,,,,,
coffee,white bread,,,,,,,,
yogurt,canned beer,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,
tropical fruit,berries,,,,,,,,
other vegetables,UHT-milk,,,,,,,,
other vegetables,frozen vegetables,,,,,,,,
butter,candy,,,,,,,,
chicken,butter,,,,,,,,
citrus fruit,skin care,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,
tropical fruit,pip fruit,,,,,,,,
whole milk,frankfurter,,,,,,,,
packaged fruit/vegetables,dessert,,,,,,,,
margarine,,,,,,,,,
beef,curd,,,,,,,,
citrus fruit,coffee,,,,,,,,
frozen meals,soda,bottled beer,,,,,,,
other vegetables,chewing gum,,,,,,,,
fruit/vegetable juice,canned beer,dessert,,,,,,,
chicken,pastry,,,,,,,,
whole milk,pot plants,pork,turkey,soda,dishes,,,,
other vegetables,grapes,,,,,,,,
pastry,liqueur,,,,,,,,
sausage,processed cheese,baking powder,specialty cheese,,,,,,
ham,napkins,,,,,,,,
specialty bar,specialty chocolate,white wine,,,,,,,
red/blush wine,soda,,,,,,,,
sausage,coffee,,,,,,,,
berries,domestic eggs,,,,,,,,
other vegetables,sugar,,,,,,,,
coffee,tea,,,,,,,,
butter,herbs,UHT-milk,oil,,,,,,
rolls/buns,yogurt,,,,,,,,
cream cheese ,frozen dessert,,,,,,,,
yogurt,coffee,,,,,,,,
rolls/buns,fruit/vegetable juice,whipped/sour cream,frozen vegetables,,,,,,
hamburger meat,coffee,,,,,,,,
whole milk,shopping bags,,,,,,,,
whole milk,ice cream,,,,,,,,
sausage,grapes,sliced cheese,napkins,,,,,,
fruit/vegetable juice,berries,,,,,,,,
root vegetables,pork,,,,,,,,
pip fruit,shopping bags,,,,,,,,
sausage,curd,,,,,,,,
whole milk,domestic eggs,canned vegetables,flower (seeds),,,,,,
rolls/buns,flour,hard cheese,,,,,,,
sugar,frozen meals,organic sausage,,,,,,,
whole milk,pickled vegetables,onions,,,,,,,
other vegetables,citrus fruit,,,,,,,,
frozen meals,bottled beer,,,,,,,,
tropical fruit,yogurt,soda,semi-finished bread,,,,,,
tropical fruit,butter,white bread,,,,,,,
tropical fruit,specialty bar,,,,,,,,
bottled water,pastry,,,,,,,,
sugar,curd,,,,,,,,
tropical fruit,other vegetables,sausage,mayonnaise,,,,,,
whole milk,other vegetables,soda,,,,,,,
brown bread,pork,,,,,,,,
root vegetables,UHT-milk,canned fish,waffles,,,,,,
pip fruit,other vegetables,citrus fruit,chicken,pastry,curd,specialty chocolate,cream cheese ,,
yogurt,pork,,,,,,,,
other vegetables,hamburger meat,domestic eggs,,,,,,,
tropical fruit,red/blush wine,shopping bags,,,,,,,
other vegetables,sliced cheese,,,,,,,,
whole milk,butter,,,,,,,,
oil,canned fish,,,,,,,,
whole milk,misc. beverages,,,,,,,,
white wine,sauces,,,,,,,,
other vegetables,brown bread,margarine,,,,,,,
red/blush wine,frozen meals,canned fruit,,,,,,,
whole milk,other vegetables,butter milk,liquor,,,,,,
rolls/buns,seasonal products,,,,,,,,
tropical fruit,root vegetables,,,,,,,,
whole milk,other vegetables,softener,,,,,,,
citrus fruit,cereals,,,,,,,,
flower soil/fertilizer,cake bar,,,,,,,,
pork,napkins,,,,,,,,
specialty bar,cleaner,,,,,,,,
whole milk,artif. sweetener,,,,,,,,
pork,pastry,,,,,,,,
other vegetables,coffee,specialty cheese,,,,,,,
rolls/buns,dessert,,,,,,,,
cream cheese ,tidbits,,,,,,,,
curd,hygiene articles,,,,,,,,
rolls/buns,dental care,,,,,,,,
butter,root vegetables,dessert,,,,,,,
citrus fruit,pastry,,,,,,,,
citrus fruit,salt,,,,,,,,
whole milk,other vegetables,,,,,,,,
sausage,onions,mustard,,,,,,,
butter milk,frozen potato products,domestic eggs,shopping bags,,,,,,
specialty chocolate,white bread,,,,,,,,
butter,ice cream,,,,,,,,
dessert,house keeping products,,,,,,,,
condensed milk,hard cheese,,,,,,,,
yogurt,hard cheese,,,,,,,,
whole milk,rolls/buns,sausage,bottled beer,,,,,,
whole milk,cream cheese ,semi-finished bread,,,,,,,
rolls/buns,sausage,,,,,,,,
frankfurter,shopping bags,,,,,,,,
whole milk,pot plants,yogurt,dessert,photo/film,white bread,,,,
other vegetables,whipped/sour cream,,,,,,,,
butter,brown bread,,,,,,,,
citrus fruit,hamburger meat,photo/film,,,,,,,
root vegetables,meat,,,,,,,,
other vegetables,butter,bottled water,canned beer,ice cream,frozen vegetables,cookware,,,
root vegetables,newspapers,,,,,,,,
tropical fruit,rolls/buns,yogurt,sausage,,,,,,
whole milk,citrus fruit,sausage,beverages,,,,,,
butter,oil,,,,,,,,
root vegetables,ham,,,,,,,,
chicken,soda,,,,,,,,
pastry,sliced cheese,,,,,,,,
fish,UHT-milk,,,,,,,,
butter milk,spices,,,,,,,,
ice cream,spices,,,,,,,,
rolls/buns,finished products,,,,,,,,
rolls/buns,finished products,oil,frozen vegetables,,,,,,
tropical fruit,coffee,newspapers,,,,,,,
rolls/buns,hamburger meat,,,,,,,,
other vegetables,shopping bags,,,,,,,,
shopping bags,white bread,,,,,,,,
bottled water,soda,,,,,,,,
yogurt,misc. beverages,,,,,,,,
other vegetables,snack products,,,,,,,,
whipped/sour cream,napkins,,,,,,,,
butter,bottled water,,,,,,,,
UHT-milk,frozen vegetables,,,,,,,,
whole milk,cream cheese ,onions,,,,,,,
bottled water,pork,,,,,,,,
chicken,root vegetables,,,,,,,,
specialty bar,bottled water,newspapers,,,,,,,
salty snack,soups,,,,,,,,
rolls/buns,margarine,,,,,,,,
rolls/buns,butter,,,,,,,,
citrus fruit,butter,ice cream,shopping bags,,,,,,
yogurt,hygiene articles,,,,,,,,
pastry,soda,,,,,,,,
tropical fruit,bottled water,napkins,chocolate marshmallow,,,,,,
root vegetables,long life bakery product,,,,,,,,
yogurt,herbs,dessert,,,,,,,
coffee,meat,,,,,,,,
whole milk,soda,,,,,,,,
bottled beer,hygiene articles,,,,,,,,
root vegetables,chewing gum,,,,,,,,
pork,pickled vegetables,domestic eggs,,,,,,,
whipped/sour cream,canned fruit,,,,,,,,
other vegetables,chicken,frozen meals,,,,,,,
soft cheese,flower (seeds),,,,,,,,
pip fruit,frankfurter,,,,,,,,
whole milk,pip fruit,citrus fruit,butter,grapes,ice cream,margarine,whipped/sour cream,,
whole milk,packaged fruit/vegetables,napkins,abrasive cleaner,,,,,,
whole milk,rolls/buns,citrus fruit,,,,,,,
other vegetables,brown bread,canned beer,salty snack,,,,,,
rolls/buns,napkins,,,,,,,,
root vegetables,spread cheese,,,,,,,,
yogurt,herbs,prosecco,,,,,,,
margarine,rice,,,,,,,,
sausage,whipped/sour cream,,,,,,,,
whole milk,other vegetables,frankfurter,yogurt,sausage,misc. beverages,frozen meals,margarine,cat food,
rolls/buns,sugar,onions,mustard,,,,,,
whole milk,rolls/buns,,,,,,,,
tropical fruit,rolls/buns,citrus fruit,domestic eggs,,,,,,
fruit/vegetable juice,domestic eggs,,,,,,,,
whole milk,oil,,,,,,,,
pork,beverages,,,,,,,,
whole milk,light bulbs,,,,,,,,
tropical fruit,pip fruit,dessert,hard cheese,specialty fat,,,,,
canned beer,shopping bags,,,,,,,,
whole milk,specialty cheese,,,,,,,,
hygiene articles,semi-finished bread,,,,,,,,
butter milk,domestic eggs,waffles,,,,,,,
other vegetables,root vegetables,soda,,,,,,,
whipped/sour cream,soft cheese,,,,,,,,
white wine,dishes,,,,,,,,
other vegetables,soda,,,,,,,,
frankfurter,chicken,processed cheese,dessert,,,,,,
bottled water,sausage,,,,,,,,
pip fruit,root vegetables,beverages,,,,,,,
bottled beer,rice,,,,,,,,
soft cheese,flower (seeds),,,,,,,,
tropical fruit,meat,hard cheese,jam,,,,,,
other vegetables,yogurt,,,,,,,,
pickled vegetables,UHT-milk,long life bakery product,,,,,,,
herbs,domestic eggs,,,,,,,,
sausage,house keeping products,,,,,,,,
chicken,cream cheese ,napkins,,,,,,,
yogurt,red/blush wine,,,,,,,,
chicken,soda,dishes,,,,,,,
rolls/buns,pastry,,,,,,,,
bottled beer,Instant food products,,,,,,,,
whole milk,other vegetables,bottled beer,salty snack,,,,,,
canned beer,white bread,,,,,,,,
rolls/buns,yogurt,,,,,,,,
chicken,yogurt,,,,,,,,
pip fruit,pot plants,,,,,,,,
sausage,soda,frozen vegetables,,,,,,,
whipped/sour cream,roll products ,,,,,,,,
yogurt,hard cheese,shopping bags,,,,,,,
bottled water,root vegetables,,,,,,,,
rolls/buns,citrus fruit,butter,,,,,,,
fruit/vegetable juice,root vegetables,,,,,,,,
rolls/buns,yogurt,pasta,margarine,canned fish,,,,,
pip fruit,detergent,,,,,,,,
tropical fruit,pastry,,,,,,,,
whole milk,canned beer,bottled beer,,,,,,,
whole milk,pastry,,,,,,,,
other vegetables,hamburger meat,,,,,,,,
whole milk,frankfurter,,,,,,,,
rolls/buns,whipped/sour cream,dishes,,,,,,,
sausage,white wine,candy,,,,,,,
tropical fruit,whole milk,other vegetables,citrus fruit,yogurt,pork,flower (seeds),,,
root vegetables,spread cheese,,,,,,,,
yogurt,frozen vegetables,,,,,,,,
whole milk,rolls/buns,chocolate marshmallow,,,,,,,
whole milk,rolls/buns,yogurt,pork,,,,,,
other vegetables,rolls/buns,,,,,,,,
pastry,canned beer,,,,,,,,
brown bread,hamburger meat,,,,,,,,
sausage,pastry,meat,baking powder,,,,,,
whole milk,sugar,,,,,,,,
pastry,napkins,,,,,,,,
root vegetables,pork,,,,,,,,
white wine,waffles,,,,,,,,
whole milk,brown bread,,,,,,,,
tropical fruit,cocoa drinks,,,,,,,,
pastry,pickled vegetables,margarine,,,,,,,
curd,whipped/sour cream,,,,,,,,
sausage,whipped/sour cream,,,,,,,,
butter,dessert,,,,,,,,
hard cheese,salty snack,,,,,,,,
newspapers,salty snack,,,,,,,,
berries,candy,mustard,,,,,,,
other vegetables,rolls/buns,,,,,,,,
rolls/buns,canned beer,red/blush wine,,,,,,,
pip fruit,skin care,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,
other vegetables,long life bakery product,,,,,,,,
canned vegetables,waffles,long life bakery product,soft cheese,,,,,,
butter,hamburger meat,,,,,,,,
frankfurter,oil,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,
canned beer,ice cream,,,,,,,,
chocolate,ham,,,,,,,,
tropical fruit,hygiene articles,,,,,,,,
rolls/buns,packaged fruit/vegetables,,,,,,,,
rolls/buns,whipped/sour cream,,,,,,,,
curd,frozen vegetables,,,,,,,,
curd,bottled beer,,,,,,,,
onions,specialty cheese,,,,,,,,
rolls/buns,sausage,,,,,,,,
other vegetables,citrus fruit,,,,,,,,
yogurt,mustard,,,,,,,,
specialty bar,pastry,flour,,,,,,,
misc. beverages,soda,rice,,,,,,,
pip fruit,pastry,grapes,,,,,,,
pork,canned beer,frozen meals,,,,,,,
processed cheese,mayonnaise,,,,,,,,
root vegetables,coffee,,,,,,,,
pip fruit,root vegetables,finished products,canned fruit,,,,,,
bottled beer,soft cheese,,,,,,,,
citrus fruit,soda,,,,,,,,
soda,bottled beer,,,,,,,,
chicken,bottled beer,meat,shopping bags,baking powder,chewing gum,,,,
citrus fruit,female sanitary products,waffles,,,,,,,
curd,waffles,,,,,,,,
rolls/buns,specialty bar,pork,hygiene articles,,,,,,
whole milk,syrup,,,,,,,,
whole milk,,,,,,,,,
whole milk,beef,bottled beer,soups,,,,,,
whole milk,specialty chocolate,,,,,,,,
rolls/buns,citrus fruit,bottled water,white wine,,,,,,
specialty bar,condensed milk,,,,,,,,
yogurt,processed cheese,,,,,,,,
frankfurter,misc. beverages,curd,salt,,,,,,
bottled water,root vegetables,long life bakery product,mustard,,,,,,
rolls/buns,chocolate,soda,,,,,,,
soda,napkins,,,,,,,,
frozen vegetables,cereals,,,,,,,,
beef,yogurt,canned beer,ice cream,,,,,,
packaged fruit/vegetables,ham,soda,condensed milk,chewing gum,,,,,
whole milk,chicken,sausage,bottled beer,,,,,,
pip fruit,sugar,,,,,,,,
pastry,shopping bags,,,,,,,,
bottled beer,instant coffee,,,,,,,,
rolls/buns,curd,,,,,,,,
rolls/buns,grapes,,,,,,,,
whole milk,other vegetables,,,,,,,,
canned vegetables,roll products ,,,,,,,,
other vegetables,bottled beer,,,,,,,,
tropical fruit,pastry,cream cheese ,,,,,,,
whole milk,butter,sausage,ham,shopping bags,,,,,
yogurt,sausage,ham,detergent,whipped/sour cream,dishes,,,,
newspapers,dessert,domestic eggs,,,,,,,
hamburger meat,whipped/sour cream,,,,,,,,
canned beer,misc. beverages,whipped/sour cream,,,,,,,
sausage,frozen vegetables,,,,,,,,
soda,roll products ,,,,,,,,
processed cheese,newspapers,,,,,,,,
whole milk,processed cheese,curd,,,,,,,
chicken,berries,soda,,,,,,,
tropical fruit,fruit/vegetable juice,,,,,,,,
condensed milk,domestic eggs,,,,,,,,
sausage,misc. beverages,whipped/sour cream,,,,,,,
other vegetables,root vegetables,,,,,,,,
citrus fruit,butter milk,bottled water,root vegetables,Instant food products,mayonnaise,,,,
rolls/buns,processed cheese,canned fish,,,,,,,
root vegetables,hard cheese,,,,,,,,
other vegetables,condensed milk,,,,,,,,
whole milk,pastry,,,,,,,,
chocolate,sausage,brown bread,canned beer,frozen meals,frozen vegetables,,,,
citrus fruit,fruit/vegetable juice,,,,,,,,
bottled water,UHT-milk,,,,,,,,
other vegetables,sausage,ham,curd,,,,,,
